title,description,reviews,ratings
"Blue Star Convertible 5 in 1 Cooling 2023 Model 1.5 Ton 3 Star Split Inverter Multi Sensors, Stabalizer Free Operation, Self Diagnosis, Dust Filter AC  - White  (IA318FNU, Copper Condenser)","Experience cool and comfortable cooling all year with the Turbo Cool Mode, where you can instantly adjust the cooling based on your demands. The Energy Saving Eco mode can save tremendously on your ever-increasing electricity bills. With the 5-in-1 convertible cooling system, you can now relax in any climate. This stabiliser-free AC with 100% copper coils offers increased performance, providing you with quiet and peaceful sleep. You can also prevent any fault in the AC with the self-diagnosis attribute. ",Veery goodREAD MORE,5
"Blue Star Convertible 5 in 1 Cooling 2023 Model 1.5 Ton 3 Star Split Inverter Multi Sensors, Stabalizer Free Operation, Self Diagnosis, Dust Filter AC  - White  (IA318FNU, Copper Condenser)","Experience cool and comfortable cooling all year with the Turbo Cool Mode, where you can instantly adjust the cooling based on your demands. The Energy Saving Eco mode can save tremendously on your ever-increasing electricity bills. With the 5-in-1 convertible cooling system, you can now relax in any climate. This stabiliser-free AC with 100% copper coils offers increased performance, providing you with quiet and peaceful sleep. You can also prevent any fault in the AC with the self-diagnosis attribute. ",after 4 days use the remote not workingREAD MORE,2
"Blue Star Convertible 5 in 1 Cooling 2023 Model 1.5 Ton 3 Star Split Inverter Multi Sensors, Stabalizer Free Operation, Self Diagnosis, Dust Filter AC  - White  (IA318FNU, Copper Condenser)","Experience cool and comfortable cooling all year with the Turbo Cool Mode, where you can instantly adjust the cooling based on your demands. The Energy Saving Eco mode can save tremendously on your ever-increasing electricity bills. With the 5-in-1 convertible cooling system, you can now relax in any climate. This stabiliser-free AC with 100% copper coils offers increased performance, providing you with quiet and peaceful sleep. You can also prevent any fault in the AC with the self-diagnosis attribute. ",Blue star Air blow sound is bit high compared to my previous Carrier AC. Outer unit is also very high noice with some ratling noice.Cooling wise it is good.READ MORE,3
"Blue Star Convertible 5 in 1 Cooling 2023 Model 1.5 Ton 3 Star Split Inverter Multi Sensors, Stabalizer Free Operation, Self Diagnosis, Dust Filter AC  - White  (IA318FNU, Copper Condenser)","Experience cool and comfortable cooling all year with the Turbo Cool Mode, where you can instantly adjust the cooling based on your demands. The Energy Saving Eco mode can save tremendously on your ever-increasing electricity bills. With the 5-in-1 convertible cooling system, you can now relax in any climate. This stabiliser-free AC with 100% copper coils offers increased performance, providing you with quiet and peaceful sleep. You can also prevent any fault in the AC with the self-diagnosis attribute. ",Very good ac is very nice Design i so happy this byingREAD MORE,5
"Blue Star Convertible 5 in 1 Cooling 2023 Model 1.5 Ton 3 Star Split Inverter Multi Sensors, Stabalizer Free Operation, Self Diagnosis, Dust Filter AC  - White  (IA318FNU, Copper Condenser)","Experience cool and comfortable cooling all year with the Turbo Cool Mode, where you can instantly adjust the cooling based on your demands. The Energy Saving Eco mode can save tremendously on your ever-increasing electricity bills. With the 5-in-1 convertible cooling system, you can now relax in any climate. This stabiliser-free AC with 100% copper coils offers increased performance, providing you with quiet and peaceful sleep. You can also prevent any fault in the AC with the self-diagnosis attribute. ",Over all good product but noise is much more compare to other brand.READ MORE,4
"Blue Star Convertible 5 in 1 Cooling 2023 Model 1.5 Ton 3 Star Split Inverter Multi Sensors, Stabalizer Free Operation, Self Diagnosis, Dust Filter AC  - White  (IA318FNU, Copper Condenser)","Experience cool and comfortable cooling all year with the Turbo Cool Mode, where you can instantly adjust the cooling based on your demands. The Energy Saving Eco mode can save tremendously on your ever-increasing electricity bills. With the 5-in-1 convertible cooling system, you can now relax in any climate. This stabiliser-free AC with 100% copper coils offers increased performance, providing you with quiet and peaceful sleep. You can also prevent any fault in the AC with the self-diagnosis attribute. ","It is good, and the cooling is also decent enough. however the remote is not so user friendly and there is no manual provided as well. Please keep in mind that there is an additional cost on installation and outdoor stand, pipes etc..READ MORE",4
"Blue Star Convertible 5 in 1 Cooling 2023 Model 1.5 Ton 3 Star Split Inverter Multi Sensors, Stabalizer Free Operation, Self Diagnosis, Dust Filter AC  - White  (IA318FNU, Copper Condenser)","Experience cool and comfortable cooling all year with the Turbo Cool Mode, where you can instantly adjust the cooling based on your demands. The Energy Saving Eco mode can save tremendously on your ever-increasing electricity bills. With the 5-in-1 convertible cooling system, you can now relax in any climate. This stabiliser-free AC with 100% copper coils offers increased performance, providing you with quiet and peaceful sleep. You can also prevent any fault in the AC with the self-diagnosis attribute. ",Nice product. AC is very stylish and cools the room in 6-7 mins. Delivery and installation was well done. Bluestar service is very fast and Technician was well trained.Thanks Flipkart for service.READ MORE,5
"Blue Star Convertible 5 in 1 Cooling 2023 Model 1.5 Ton 3 Star Split Inverter Multi Sensors, Stabalizer Free Operation, Self Diagnosis, Dust Filter AC  - White  (IA318FNU, Copper Condenser)","Experience cool and comfortable cooling all year with the Turbo Cool Mode, where you can instantly adjust the cooling based on your demands. The Energy Saving Eco mode can save tremendously on your ever-increasing electricity bills. With the 5-in-1 convertible cooling system, you can now relax in any climate. This stabiliser-free AC with 100% copper coils offers increased performance, providing you with quiet and peaceful sleep. You can also prevent any fault in the AC with the self-diagnosis attribute. ",Cooling superREAD MORE,5
"Blue Star Convertible 5 in 1 Cooling 2023 Model 1.5 Ton 3 Star Split Inverter Multi Sensors, Stabalizer Free Operation, Self Diagnosis, Dust Filter AC  - White  (IA318FNU, Copper Condenser)","Experience cool and comfortable cooling all year with the Turbo Cool Mode, where you can instantly adjust the cooling based on your demands. The Energy Saving Eco mode can save tremendously on your ever-increasing electricity bills. With the 5-in-1 convertible cooling system, you can now relax in any climate. This stabiliser-free AC with 100% copper coils offers increased performance, providing you with quiet and peaceful sleep. You can also prevent any fault in the AC with the self-diagnosis attribute. ",Good product..❤️💕READ MORE,5
"Blue Star Convertible 5 in 1 Cooling 2023 Model 1.5 Ton 3 Star Split Inverter Multi Sensors, Stabalizer Free Operation, Self Diagnosis, Dust Filter AC  - White  (IA318FNU, Copper Condenser)","Experience cool and comfortable cooling all year with the Turbo Cool Mode, where you can instantly adjust the cooling based on your demands. The Energy Saving Eco mode can save tremendously on your ever-increasing electricity bills. With the 5-in-1 convertible cooling system, you can now relax in any climate. This stabiliser-free AC with 100% copper coils offers increased performance, providing you with quiet and peaceful sleep. You can also prevent any fault in the AC with the self-diagnosis attribute. ",Good product and cooling is very fast but small problem of inner unit air sound heavy and outdoor unit electrical fitting cap is not provided by Flipkart but also good.READ MORE,5
"Blue Star Convertible 5 in 1 Cooling 2023 Model 1.5 Ton 3 Star Split Inverter Multi Sensors, Stabalizer Free Operation, Self Diagnosis, Dust Filter AC  - White  (IA318FNU, Copper Condenser)","Experience cool and comfortable cooling all year with the Turbo Cool Mode, where you can instantly adjust the cooling based on your demands. The Energy Saving Eco mode can save tremendously on your ever-increasing electricity bills. With the 5-in-1 convertible cooling system, you can now relax in any climate. This stabiliser-free AC with 100% copper coils offers increased performance, providing you with quiet and peaceful sleep. You can also prevent any fault in the AC with the self-diagnosis attribute. ",Remote not working after 10 daysREAD MORE,1
"Blue Star Convertible 5 in 1 Cooling 2023 Model 1.5 Ton 3 Star Split Inverter Multi Sensors, Stabalizer Free Operation, Self Diagnosis, Dust Filter AC  - White  (IA318FNU, Copper Condenser)","Experience cool and comfortable cooling all year with the Turbo Cool Mode, where you can instantly adjust the cooling based on your demands. The Energy Saving Eco mode can save tremendously on your ever-increasing electricity bills. With the 5-in-1 convertible cooling system, you can now relax in any climate. This stabiliser-free AC with 100% copper coils offers increased performance, providing you with quiet and peaceful sleep. You can also prevent any fault in the AC with the self-diagnosis attribute. ",Satisfied with the product.READ MORE,5
"Blue Star Convertible 5 in 1 Cooling 2023 Model 1.5 Ton 3 Star Split Inverter Multi Sensors, Stabalizer Free Operation, Self Diagnosis, Dust Filter AC  - White  (IA318FNU, Copper Condenser)","Experience cool and comfortable cooling all year with the Turbo Cool Mode, where you can instantly adjust the cooling based on your demands. The Energy Saving Eco mode can save tremendously on your ever-increasing electricity bills. With the 5-in-1 convertible cooling system, you can now relax in any climate. This stabiliser-free AC with 100% copper coils offers increased performance, providing you with quiet and peaceful sleep. You can also prevent any fault in the AC with the self-diagnosis attribute. ",Product is good. I am satusfied.READ MORE,5
